"id","reservation_date","franchisee","pole_type","borough","x","y","latitude","longitude","zone","on_street","cross_street_1","cross_street_2","park_advisory","historic_advisory","scenic_landmark_advisory","bid_advisory","school_advisory","equipment_installed_yes_no","zipcode","community_board","council_district"
"20593","2018-12-07T00:00:00.000","ZenFi","UTILITY","Staten_Island","939981.0000000","134396.0000000","40.5354510","-74.1592610","B","Retford Av","King St","Shirley Av",,,,,,"Y","10312","503","51"
"20592","2018-12-07T00:00:00.000","ZenFi","UTILITY","Staten_Island","937568.0000000","133317.0000000","40.5324770","-74.1679350","B","Holdridge Av","Jansen St","Weaver St",,,,,,"Y","10312","503","51"
"20259","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","936252.0000000","130263.0000000","40.5240870","-74.1726470","B","Poillon Ave","Zephyr Ave","Kenwood Ave",,,,,,"Y","10312","503","51"
"20257","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","938544.0000000","133659.0000000","40.5334210","-74.1644260","B","Arden Ave","Weaver St","Shirley Ave",,,,,,"Y","10312","503","51"
"20256","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","939884.0000000","132922.0000000","40.5314050","-74.1596000","B","Woods of Arden Rd","Elmbank St","Bathgate St",,,,,,"N","10312","503","51"
"20255","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","940977.0000000","134341.0000000","40.5353050","-74.1556770","B","Richmond Ave","Kings St","Hylan Blvd",,,,,,"Y","10312","503","51"
"20254","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","939840.0000000","135095.0000000","40.5373690","-74.1597730","B","Lyndale Ave","Koch Blvd","Shirley Ave",,,,,,"N","10312","503","51"
"20253","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","938698.0000000","135730.0000000","40.5391060","-74.1638860","B","Preston Ave","Eastman St","Sycamore St",,,,,,"N","10312","503","51"
"19703","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","928516.0000000","141374.0000000","40.5545390","-74.2005650","B","Pratt Ln","Cody Pl","Dead End",,,,,,"Y","10312","503","51"
"19700","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","932695.0000000","140814.0000000","40.5530280","-74.1855220","B","Woodrow Rd.","Susanna Ln","Row Pl",,,,,,"N","10312","503","51"
"19698","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","938812.0000000","140087.0000000","40.5510660","-74.1635050","B","Ovas Ct","Ridgewood Ave","Dead End",,,,,,"Y","10312","503","51"
"19695","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","934416.0000000","139629.0000000","40.5497850","-74.1793200","B","Drumgoole Rd W","Grantwood Ave","Carlton Blvd","Richmond Parkway",,,,,"N","10312","503","51"
"19691","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","936894.0000000","138740.0000000","40.5473580","-74.1703970","B","Serrell Ave","Wainwright Ave","Pompey Ave",,,,,,"N","10312","503","51"
"19689","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","932735.0000000","138688.0000000","40.5471930","-74.1853620","B","Sinclair Ave","Jefferson Ave","Arden Ave",,,,,,"Y","10312","503","51"
"19680","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","940152.0000000","136951.0000000","40.5424650","-74.1586630","B","Pacific Ave","Oakdale St","Sycamore St.",,,,,,"Y","10312","503","51"
"19678","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","933309.0000000","136814.0000000","40.5420520","-74.1832820","B","Ionia Ave","Belfield Ave.","Albee Ave.",,,,,,"Y","10312","503","51"
"19673","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","934986.0000000","136394.0000000","40.5409090","-74.1772450","B","Possen St.","Annadale Rd.","Dead End",,,,"South Shore BID",,"Y","10312","503","51"
"19672","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","941175.0000000","136007.0000000","40.5398790","-74.1549760","B","Beach Rd.","Hillcrest St.","Sycamore St.",,,,,,"Y","10312","503","51"
"19671","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","931166.0000000","136198.0000000","40.5403490","-74.1909880","B","Ramona Ave","Delmar Ave","Nippon Ave",,,,,,"N","10312","503","51"
"19666","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","932991.0000000","134739.0000000","40.5363550","-74.1844110","B","Bennett Ave","Alvine Ave","Archwood Ave",,,,,,"Y","10312","503","51"
"19663","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","941098.0000000","133552.0000000","40.5331400","-74.1552370","B","Hylan Blvd","Retford Ave","Preston Ave",,,,,,"Y","10312","503","51"
"19662","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","936421.0000000","133943.0000000","40.5341890","-74.1720650","B","Tallman St.","Barclay Ave.","Lipsett Ave.",,,,,,"Y","10312","503","51"
"19657","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","937200.0000000","132293.0000000","40.5296640","-74.1692510","B","Barclay Ave.","Noel St.","Tyndale Ave.",,,,,,"Y","10312","503","51"
"19656","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","931044.0000000","132369.0000000","40.5298380","-74.1913960","B","Prall Ave","Billiou St","Deisius St",,,,,,"Y","10312","503","51"
"19655","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","938645.0000000","131819.0000000","40.5283710","-74.1640500","B","Hylan Blvd","Bennett Pl","Harold Ave",,,,,,"Y","10312","503","51"
"19650","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","932255.0000000","130751.0000000","40.5254040","-74.1870280","B","Huguenot Ave","Jansen St","Short Pl",,,,,,"Y","10312","503","51"
"19648","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","934171.0000000","130062.0000000","40.5235240","-74.1801310","B","Jarvis Ave","Edith Ave","Arbutus Ave",,,,,,"Y","10312","503","51"
"19646","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","932587.0000000","129525.0000000","40.5220410","-74.1858240","B","Edith Ave","Irvington St","Huguenot Ave",,,,,,"Y","10312","503","51"
"19589","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","929819.0000000","135730.0000000","40.5390560","-74.1958300","B","Ramona Ave","Huguenot Ave","Ellsworth Ave",,,,,,"Y","10312","503","51"
"19586","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","937675.0000000","133193.0000000","40.5321370","-74.1675490","B","Holdridge Ave","Weaver St","Shirley Ave",,,,,,"Y","10312","503","51"
"19581","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","930107.0000000","133819.0000000","40.5338120","-74.1947790","B","Drumgoole Rd E","Ellsworth ave","Huguenot Ave",,,,,,"Y","10312","503","51"
"19578","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","937749.0000000","135775.0000000","40.5392250","-74.1673000","B","Oakdale St","Seidman Ave","Woods of Arden Rd",,,,,,"Y","10312","503","51"
"19187","2018-03-23T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","935554.0000000","141613.0000000","40.5552370","-74.1752390","B","Drumgoole Rd E","Monterey Ave","Marne Ave",,,,,,"Y","10312","503","51"
"23500","2020-02-11T00:00:00.000","Crown Castle Fiber","UTILITY","Staten_Island","923984.0000000","138809.0000000","40.5474690","-74.2168510","B","Winant Ave","Millennium Loop","Wirt Ave",,,,,,"N","10309","503","51"
"23486","2020-02-11T00:00:00.000","Crown Castle Fiber","UTILITY","Staten_Island","919094.0000000","135284.0000000","40.5377590","-74.2344120","B","Marjorie St","Sharrotts Rd","Dead End",,,,,,"N","10309","503","51"
"22833","2019-11-15T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","923378.0000000","132184.0000000","40.5292810","-74.2189710","B","Churchill Ave","Ambassador Ln","Ambassador Ln",,,,,,"Y","10309","503","51"
"22576","2019-10-08T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","920497.0000000","138397.0000000","40.5463140","-74.2293940","B","Arthur Kill Rd","Industrial Loop W","Industrial Loop E",,,,,,"N","10309","503","51"
"22553","2019-10-04T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","925832.0000000","130376.0000000","40.5243350","-74.2101280","B","Woodvale Ave","Amboy Rd","Georges Ln",,,,,,"N","10309","503","51"
"22491","2019-09-09T00:00:00.000","ZenFi","UTILITY","Staten_Island","927384.0000000","134885.0000000","40.5367210","-74.2045840","B","Ramona Ave","Foster Rd","Vernon Ave",,,,,,"Y","10309","503","51"
"21792","2019-07-17T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","927633.0000000","132958.0000000","40.5314340","-74.2036720","B","Drumgoole Rd E","Foster Rd","Parkwood Ave",,,,,,"Y","10309","503","51"
"20905","2019-02-26T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","926086.0000000","137417.0000000","40.5436630","-74.2092750","B","Mcbaine Ave","Rossville Ave","Maguire Ave",,,,,,"N","10309","503","51"
"20713","2019-01-03T00:00:00.000","ZenFi","UTILITY","Staten_Island","925576.0000000","139478.0000000","40.5493160","-74.2111280","B","Rossville Av","Wood Ct","Balsam Pl",,,,,,"Y","10309","503","51"
"20712","2019-01-03T00:00:00.000","ZenFi","UTILITY","Staten_Island","922210.0000000","133265.0000000","40.5322400","-74.2231830","B","Englewood Av","Veterans Rd E","Veterans Rd W",,,,,,"Y","10309","503","51"
"20679","2018-12-20T00:00:00.000","ZenFi","UTILITY","Staten_Island","925853.0000000","137669.0000000","40.5443530","-74.2101160","B","Hemlock St","Mason Blvd","Correll Ave",,,,,,"Y","10309","503","51"
"20678","2018-12-20T00:00:00.000","ZenFi","UTILITY","Staten_Island","925498.0000000","136250.0000000","40.5404560","-74.2113810","B","Wieland Av","Elks Pl","Maguire Av",,,,,,"Y","10309","503","51"
"20677","2018-12-20T00:00:00.000","ZenFi","UTILITY","Staten_Island","928215.0000000","134183.0000000","40.5348000","-74.2015880","B","Vernon Av","Darlington Av","Edgegrove Av",,,,,,"Y","10309","503","51"
"20624","2018-12-10T00:00:00.000","ZenFi","UTILITY","Staten_Island","923710.0000000","138295.0000000","40.5460570","-74.2178320","B","Malvine Av","Bloomingdale Rd","Ashley Ln",,,,,,"Y","10309","503","51"
"20618","2018-12-10T00:00:00.000","ZenFi","UTILITY","Staten_Island","925331.0000000","134829.0000000","40.5365540","-74.2119690","B","Maguire Av","Rensselaer Av","Santa Monica Ln",,,,,,"Y","10309","503","51"
"19882","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","926240.0000000","135038.0000000","40.5371340","-74.2087010","B","Lenevar Ave","Rensselaer Ave","Sheldon Ave",,,,,,"Y","10309","503","51"
"19708","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","929160.0000000","142812.0000000","40.5584910","-74.1982590","B","Arthur Kill Rd","Arden Ave","Carlyle Green",,,,,,"N","10309","503","51"
"19702","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","925131.0000000","141030.0000000","40.5535730","-74.2127430","B","Rossville Ave","Poplar Ave","Aaron Ln",,,,,,"Y","10309","503","51"
"19697","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","923208.0000000","139952.0000000","40.5506010","-74.2196530","B","Veterans Road West","West Shore Expy Exit","Bloomingdale Rd.",,,,,,"N","10309","503","51"
"19693","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","922736.0000000","139131.0000000","40.5483450","-74.2213440","B","Veterans Rd S","Bloomingdale Rd.","Pearl Harbor Memorial Expy",,,,,,"N","10309","503","51"
"19679","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","918374.0000000","136882.0000000","40.5421400","-74.2370180","B","Arthur Kill Rd.","Clay Pit Rd","Ellis Rd",,,,,,"N","10309","503","51"
"19677","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","923062.0000000","136779.0000000","40.5418910","-74.2201500","B","Harris Ln","Crabtree Ave","Bloomingdale Rd.",,,,,,"Y","10309","503","51"
"19676","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","928155.0000000","136581.0000000","40.5413810","-74.2018240","B","Marcy Ave","Stafford Ave","Ramapo Ave",,,,,,"Y","10309","503","51"
"19675","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","924590.0000000","136565.0000000","40.5413140","-74.2146500","B","Woodrow Rd.","Winant Ave.","Brookside Loop",,,,,,"Y","10309","503","51"
"19669","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","922075.0000000","134759.0000000","40.5363400","-74.2236820","B","Veterans Rd E","Sharrotts Rd","Pheasant Ln",,,,,,"Y","10309","503","51"
"19661","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","923634.0000000","133178.0000000","40.5320110","-74.2180590","B","Bloomingdale Rd","Hargold Ave","Englewood Ave",,,,,,"Y","10309","503","51"
"19660","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","922467.0000000","133166.0000000","40.5319700","-74.2222570","B","Englewood Ave.","Gladwin St.","Veteran Rd. E",,,,,,"Y","10309","503","51"
"19654","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","917731.0000000","131657.0000000","40.5277940","-74.2392800","B","Arthur Kill Rd.","Allentown Ln","N Bridge St",,,,,,"N","10309","503","51"
"19652","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","924004.0000000","131001.0000000","40.5260380","-74.2167090","B","Outerbridge Ave.","Dunham St.","Bloomingdale Rd.",,,,,,"Y","10309","503","51"
"19651","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","925146.0000000","130912.0000000","40.5258020","-74.2126000","B","Goff Ave","Vogel Pl","Amboy Rd.",,,,,,"Y","10309","503","51"
"19649","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","928109.0000000","130605.0000000","40.5249780","-74.2019400","B","Waterbury Ave","Seguine Ave","Bayview Ave",,,,,,"Y","10309","503","51"
"19647","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","922222.0000000","130045.0000000","40.5234020","-74.2231100","B","S Service Road","Pleasant plains Ave","Gaynor St",,,,,,"Y","10309","503","51"
"19645","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","923672.0000000","129054.0000000","40.5206920","-74.2178860","B","Amboy Rd","Bedell St","Georgia CT",,,,,,"Y","10309","503","51"
"19644","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","929685.0000000","128616.0000000","40.5195290","-74.1962550","B","Hylan Blvd","Ormsby Ave.","Holton Ave.",,,,,,"Y","10309","503","51"
"19642","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","925322.0000000","128255.0000000","40.5185100","-74.2119440","B","Kenneth Pl","Cordelia Ave","Sharrott Rd",,,,,,"Y","10309","503","51"
"19641","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","927251.0000000","128078.0000000","40.5180370","-74.2050050","B","Vail Ave","Everett Ave","Burton Ave",,,,,,"Y","10309","503","51"
"19637","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","925661.0000000","126103.0000000","40.5126050","-74.2107060","B","Sharrott Ave.","Hylan Blvd.","Sherwood Ave.",,,,,,"N","10309","503","51"
"19635","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","921980.0000000","124614.0000000","40.5084930","-74.2239310","B","Hylan Blvd","Richard Ave","Butler Blvd",,,,,,"Y","10309","503","51"
"19625","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","927133.0000000","136676.0000000","40.5416360","-74.2055020","B","Wieland Ave","Alverson ave","Foster Ave",,,,,,"Y","10309","503","51"
"19624","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","922381.0000000","136057.0000000","40.5399050","-74.2225930","B","Claypit Rd","Red Cedar Ln","Veteran Rd. E",,,,,,"Y","10309","503","51"
"19623","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","923000.0000000","135215.0000000","40.5375980","-74.2203590","B","Sharrotts Rd","White Oak Ln","Sharrotts Ln",,,,,,"Y","10309","503","51"
"19584","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","925791.0000000","139584.0000000","40.5496090","-74.2103550","B","Selkirk St","Rossville Ave.","Alverson Ave",,,,,,"Y","10309","503","51"
"19580","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","919690.0000000","130483.0000000","40.5245860","-74.2322220","B","Boscombe Ave","West Shore Expy Exit","Tyrellan Ave",,,,,,"Y","10309","503","51"
"19245","2018-03-28T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","929555.0000000","127069.0000000","40.5152820","-74.1967100","B","Seguine Ave","Wilbur St","Hank Pl",,,,,,"Y","10309","503","51"
"19188","2018-03-23T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","923757.0000000","135506.0000000","40.5384020","-74.2176380","B","Bloomingdale Rd","Marisa Cir","Clay Pit Rd",,,,,,"Y","10309","503","51"
"22766","2019-10-25T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","915092.0000000","126256.0000000","40.5129490","-74.2487170","B","Arthur Kill Rd","Johnson Ave","Tyrrell St",,,,,,"N","10307","503","51"
"20858","2019-02-15T00:00:00.000","ZenFi","UTILITY","Staten_Island","917263.0000000","127611.0000000","40.5166850","-74.2409230","B","Arthur Kill Rd","Lion St","Barnard Av",,,,,,"Y","10307","503","51"
"20711","2019-01-03T00:00:00.000","ZenFi","UTILITY","Staten_Island","915180.0000000","122770.0000000","40.5033810","-74.2483660","B","Hylan Blvd","Finlay St","Aspinwall St",,,,,,"Y","10307","503","51"
"20681","2018-12-21T00:00:00.000","ZenFi","UTILITY","Staten_Island","917253.0000000","121588.0000000","40.5001530","-74.2409000","B","Manhattan St","Billop Av","Clermont Av",,,,,,"Y","10307","503","51"
"20676","2018-12-20T00:00:00.000","ZenFi","UTILITY","Staten_Island","916266.0000000","126754.0000000","40.5143250","-74.2445000","B","Orchard Av","Dead End","Fisher Av",,,,,,"Y","10307","503","51"
"20675","2018-12-20T00:00:00.000","ZenFi","UTILITY","Staten_Island","916536.0000000","122306.0000000","40.5021180","-74.2434850","B","Chelsea St","Clermont Ave","Hylan Blvd",,,,,,"N","10307","503","51"
"20640","2018-12-12T00:00:00.000","ZenFi","UTILITY","Staten_Island","917469.0000000","126573.0000000","40.5138370","-74.2401720","B","Brehaut Av","Craig Av","Amboy Rd",,,,,,"Y","10307","503","51"
"20617","2018-12-10T00:00:00.000","ZenFi","UTILITY","Staten_Island","916356.0000000","127197.0000000","40.5155420","-74.2441810","B","Arthur Kill Rd","Fisher Av","Bernard Av",,,,,,"Y","10307","503","51"
"20616","2018-12-10T00:00:00.000","ZenFi","UTILITY","Staten_Island","915428.0000000","126472.0000000","40.5135450","-74.2475110","B","Arthur Kill Rd","Girard St","Yetman Av",,,,,,"Y","10307","503","51"
"20615","2018-12-10T00:00:00.000","ZenFi","UTILITY","Staten_Island","917191.0000000","123292.0000000","40.5048300","-74.2411390","B","Hylan Blvd","Yetman Av","Rockaway Av",,,,,,"Y","10307","503","51"
"20614","2018-12-10T00:00:00.000","ZenFi","UTILITY","Staten_Island","917810.0000000","122529.0000000","40.5027400","-74.2389060","B","Loretto St","Clermont Av","Forest Ln",,,,,,"Y","10307","503","51"
